year,month,week_of_month,product_id,product,category,units,revenue
2024,6,4,1025,Timeless Sardines 1941,Timeless Sardines,3,27.0
2024,6,4,1026,Timeless Sardines 1942,Timeless Sardines,4,36.0
2024,6,4,1027,Timeless Sardines 1943,Timeless Sardines,1,9.0
2024,6,4,1028,Timeless Sardines 1944,Timeless Sardines,4,36.0
2024,6,4,1029,Timeless Sardines 1945,Timeless Sardines,1,9.0
2024,6,4,1030,Timeless Sardines 1946,Timeless Sardines,1,9.0
2024,6,4,1031,Timeless Sardines 1947,Timeless Sardines,5,45.0
2024,6,4,1032,Timeless Sardines 1948,Timeless Sardines,1,9.0
2024,6,4,1033,Timeless Sardines 1949,Timeless Sardines,4,36.0
2024,6,4,1034,Timeless Sardines 1950,Timeless Sardines,15,135.0
2024,6,4,1035,Timeless Sardines 1951,Timeless Sardines,20,180.0
2024,6,4,1036,Timeless Sardines 1952,Timeless Sardines,10,90.0
2024,6,4,1037,Timeless Sardines 1953,Timeless Sardines,12,108.0
2024,6,4,1038,Timeless Sardines 1954,Timeless Sardines,18,162.0
2024,6,4,1039,Timeless Sardines 1955,Timeless Sardines,13,117.0
2024,6,4,1040,Timeless Sardines 1956,Timeless Sardines,15,135.0
2024,6,4,1041,Timeless Sardines 1957,Timeless Sardines,17,153.0
2024,6,4,1042,Timeless Sardines 1958,Timeless Sardines,12,108.0
2024,6,4,1043,Timeless Sardines 1959,Timeless Sardines,10,90.0
2024,6,4,1044,Timeless Sardines 1960,Timeless Sardines,19,171.0
2024,6,4,1045,Timeless Sardines 1961,Timeless Sardines,5,45.0
2024,6,4,1046,Timeless Sardines 1962,Timeless Sardines,10,90.0
2024,6,4,1047,Timeless Sardines 1963,Timeless Sardines,10,90.0
2024,6,4,1048,Timeless Sardines 1964,Timeless Sardines,19,171.0
2024,6,4,1049,Timeless Sardines 1965,Timeless Sardines,14,126.0
2024,6,4,1050,Timeless Sardines 1966,Timeless Sardines,16,144.0
2024,6,4,1051,Timeless Sardines 1967,Timeless Sardines,8,72.0
2024,6,4,1052,Timeless Sardines 1968,Timeless Sardines,9,81.0
2024,6,4,1053,Timeless Sardines 1969,Timeless Sardines,12,108.0
2024,6,4,1054,Timeless Sardines 1970,Timeless Sardines,19,171.0
2024,6,4,1055,Timeless Sardines 1971,Timeless Sardines,16,144.0
2024,6,4,1056,Timeless Sardines 1972,Timeless Sardines,12,108.0
2024,6,4,1057,Timeless Sardines 1973,Timeless Sardines,10,90.0
2024,6,4,1058,Timeless Sardines 1974,Timeless Sardines,15,135.0
2024,6,4,1059,Timeless Sardines 1975,Timeless Sardines,10,90.0
2024,6,4,1060,Timeless Sardines 1976,Timeless Sardines,17,153.0
2024,6,4,1061,Timeless Sardines 1977,Timeless Sardines,17,153.0
2024,6,4,1062,Timeless Sardines 1978,Timeless Sardines,17,153.0
2024,6,4,1063,Timeless Sardines 1979,Timeless Sardines,16,144.0
2024,6,4,1064,Timeless Sardines 1980,Timeless Sardines,6,54.0
2024,6,4,1065,Timeless Sardines 1981,Timeless Sardines,13,117.0
2024,6,4,1066,Timeless Sardines 1982,Timeless Sardines,11,99.0
2024,6,4,1067,Timeless Sardines 1983,Timeless Sardines,13,117.0
2024,6,4,1068,Timeless Sardines 1984,Timeless Sardines,12,108.0
2024,6,4,1069,Timeless Sardines 1985,Timeless Sardines,9,81.0
2024,6,4,1070,Timeless Sardines 1986,Timeless Sardines,16,144.0
2024,6,4,1071,Timeless Sardines 1987,Timeless Sardines,21,189.0
2024,6,4,1072,Timeless Sardines 1988,Timeless Sardines,16,144.0
2024,6,4,1073,Timeless Sardines 1989,Timeless Sardines,8,72.0
2024,6,4,1074,Timeless Sardines 1990,Timeless Sardines,11,99.0
2024,6,4,1075,Timeless Sardines 1991,Timeless Sardines,15,135.0
2024,6,4,1076,Timeless Sardines 1992,Timeless Sardines,11,99.0
2024,6,4,1077,Timeless Sardines 1993,Timeless Sardines,17,153.0
2024,6,4,1078,Timeless Sardines 1994,Timeless Sardines,9,81.0
2024,6,4,1079,Timeless Sardines 1995,Timeless Sardines,17,153.0
2024,6,4,1080,Timeless Sardines 1996,Timeless Sardines,15,135.0
2024,6,4,1081,Timeless Sardines 1997,Timeless Sardines,11,99.0
2024,6,4,1082,Timeless Sardines 1998,Timeless Sardines,12,108.0
2024,6,4,1083,Timeless Sardines 1999,Timeless Sardines,13,117.0
2024,6,4,1084,Timeless Sardines 2000,Timeless Sardines,10,90.0
2024,6,4,1085,Timeless Sardines 2001,Timeless Sardines,12,108.0
2024,6,4,1086,Timeless Sardines 2002,Timeless Sardines,19,171.0
2024,6,4,1087,Timeless Sardines 2003,Timeless Sardines,15,135.0
2024,6,4,1088,Timeless Sardines 2004,Timeless Sardines,8,72.0
2024,6,4,1089,Timeless Sardines 2005,Timeless Sardines,17,153.0
2024,6,4,1090,Timeless Sardines 2006,Timeless Sardines,7,63.0
2024,6,4,1091,Timeless Sardines 2007,Timeless Sardines,6,54.0
2024,6,4,1092,Timeless Sardines 2008,Timeless Sardines,9,81.0
2024,6,4,1093,Timeless Sardines 2009,Timeless Sardines,4,36.0
2024,6,4,1094,Timeless Sardines 2010,Timeless Sardines,1,9.0
2024,6,4,1095,Timeless Sardines 2011,Timeless Sardines,4,36.0
2024,6,4,1096,Timeless Sardines 2012,Timeless Sardines,3,27.0
2024,6,4,1097,Timeless Sardines 2013,Timeless Sardines,1,9.0
2024,6,4,1099,Timeless Sardines 2015,Timeless Sardines,2,18.0
2024,6,4,1100,Timeless Sardines 2016,Timeless Sardines,3,27.0
2024,6,4,1101,Timeless Sardines 2017,Timeless Sardines,2,18.0
2024,6,4,1102,Timeless Sardines 2018,Timeless Sardines,3,27.0
2024,6,4,1103,Timeless Sardines 2019,Timeless Sardines,3,27.0
2024,6,4,1104,Timeless Sardines 2020,Timeless Sardines,19,171.0
2024,6,4,1105,Timeless Sardines 2021,Timeless Sardines,25,225.0
2024,6,4,1106,Timeless Sardines 2022,Timeless Sardines,23,207.0
2024,6,4,1107,Timeless Sardines 2023,Timeless Sardines,16,144.0
2024,6,4,1108,Timeless Sardines 2024,Timeless Sardines,19,171.0
2024,6,4,1109,Timeless Sardines 2025,Timeless Sardines,14,126.0
2024,6,4,1110,Timeless Sardines 2026,Timeless Sardines,19,171.0
2024,6,4,1111,Skinless & Boneless Sardines in Virgin Olive Oil,Sardines,480,7200.0
2024,6,4,1112,Small Sardines (Petinga),Sardines,14,110.6
2024,6,4,1113,Sardines with Peppers,Sardines,133,1303.4
2024,6,4,1114,Spicy Smoked Sardines,Sardines,128,1254.4
2024,6,4,1115,Sardines with Lemon,Sardines,82,803.6
2024,6,4,1116,Sardines in Tomato Sauce,Sardines,81,793.8
2024,6,4,1117,Sardines with Mustard,Sardines,66,752.4
2024,6,4,1118,Sardines with Ketchup,Sardines,9,90.0
2024,6,4,1119,Sardines with Seaweed in Extra Virgin Olive Oil,Sardines,6,76.8
2024,6,4,1121,Lingote (Ingot),Sardines,23,506.0
2024,6,4,1122,Sardines in Brine,Sardines,15,105.0
2024,6,4,1123,Anchovies,Sardines,29,278.4
2024,6,4,1124,Sardines w/ Stuffed Olives | Lisboa,Sardines w/ Stuffed Olives (Cities),109,1417.0
2024,6,4,1125,Sardines w/ Stuffed Olives | Porto,Sardines w/ Stuffed Olives (Cities),13,169.0
2024,6,4,1126,Sardines w/ Stuffed Olives | Sintra,Sardines w/ Stuffed Olives (Cities),16,208.0
2024,6,4,1127,Sardines w/ Stuffed Olives | Cascais,Sardines w/ Stuffed Olives (Cities),5,65.0
2024,6,4,1128,Sardines w/ Stuffed Olives | Obidos,Sardines w/ Stuffed Olives (Cities),8,104.0
2024,6,4,1129,Sardines w/ Stuffed Olives | Evora,Sardines w/ Stuffed Olives (Cities),4,52.0
2024,6,4,1130,Sardines w/ Stuffed Olives | Coimbra,Sardines w/ Stuffed Olives (Cities),5,65.0
2024,6,4,1131,Sardines w/ Stuffed Olives | Aveiro,Sardines w/ Stuffed Olives (Cities),9,117.0
2024,6,4,1132,Sardines w/ Stuffed Olives | Algarve,Sardines w/ Stuffed Olives (Cities),5,65.0
2024,6,4,1133,Sardines w/ Stuffed Olives | Madeira,Sardines w/ Stuffed Olives (Cities),4,52.0
2024,6,4,1134,Sardines w/ Stuffed Olives | Acores,Sardines w/ Stuffed Olives (Cities),9,117.0
2024,6,4,1135,Horse Mackerel in Extra Virgin Olive Oil,Other Fish & Seafood,10,60.0
2024,6,4,1136,Smoked Mussels in Olive Oil,Other Fish & Seafood,65,507.0
2024,6,4,1137,Tuna in Olive Oil,Other Fish & Seafood,89,792.1
2024,6,4,1138,Fillets with Mustard,Other Fish & Seafood,24,278.4
2024,6,4,1139,Mackerel Fillets in Olive Oil,Other Fish & Seafood,45,418.5
2024,6,4,1140,Smoked Trout in Olive Oil,Other Fish & Seafood,36,349.2
2024,6,4,1141,Squid in Stewed Sauce,Other Fish & Seafood,20,196.0
2024,6,4,1142,Spicy Needlefish in Escabeche,Other Fish & Seafood,8,84.8
2024,6,4,1143,Spicy Needlefish in Extra Virgin Olive Oil,Other Fish & Seafood,16,163.2
2024,6,4,1144,Whelks in Brine,Other Fish & Seafood,27,278.1
2024,6,4,1145,Cod in Olive Oil,Other Fish & Seafood,115,1437.5
2024,6,4,1146,Smoked Cod Roe with Vegetables,Other Fish & Seafood,9,110.7
2024,6,4,1147,Baby Cuttlefish,Other Fish & Seafood,12,170.4
2024,6,4,1148,Scabbardfish in Extra Virgin Olive Oil,Other Fish & Seafood,13,178.1
2024,6,4,1149,Smoked Salmon in Olive Oil,Other Fish & Seafood,65,962.0
2024,6,4,1150,Sea Bream in Extra Virgin Olive Oil,Other Fish & Seafood,16,243.2
2024,6,4,1151,Sea Bass in Extra Virgin Olive Oil,Other Fish & Seafood,85,1300.5
2024,6,4,1152,Octopus in Extra Virgin Olive Oil,Other Fish & Seafood,207,3270.6
2024,6,4,1153,Shrimp Scampi (Prawns),Other Fish & Seafood,86,1548.0
2024,6,4,1154,Meagre in Extra Virgin Olive Oil,Other Fish & Seafood,19,342.0
2024,6,4,1155,Smoked Sole in Olive Oil,Other Fish & Seafood,5,123.5
2024,6,4,1156,Eels in Escabeche,Other Fish & Seafood,7,196.0
2024,6,4,1157,Smoked Eel Fillets in Olive Oil,Other Fish & Seafood,3,103.2
2024,6,4,1158,King Crab,Other Fish & Seafood,3,252.9
2024,6,4,1159,Spicy Lobster with Seaweed in EVOO,Other Fish & Seafood,10,464.0
2024,6,4,1160,Mackerel Roe,Other Fish & Seafood,1,26.6
2024,6,4,1161,Sardine Roe,Other Fish & Seafood,1,47.6
2024,6,4,1162,Mackerel Pate,Pates,8,66.4
2024,6,4,1163,Sardine Pate,Pates,19,167.2
2024,6,4,1164,Sardine Pate with Mustard,Pates,8,75.2
2024,6,4,1165,Sardine Pate with Lemon,Pates,8,76.8
2024,6,4,1166,Cod Pate,Pates,17,166.6
2024,6,4,1167,Eel Escabeche Pate,Pates,9,97.2
2024,6,4,1168,Oat Balls with Vegetables,Vegetarian,5,44.0
2024,6,4,1169,Chickpea & Carrot Fritters,Vegetarian,8,77.6
2024,6,4,1170,Portobello Mushroom,Vegetarian,5,61.0
2024,6,4,1171,Sardine Summer Tote Bag,Packaging & Accessories,250,125.0
2024,6,4,1172,TNT Bag,Packaging & Accessories,8,16.0
2024,6,4,1174,Large Bag COMUR/MFSP,Packaging & Accessories,4,2.0
2024,6,4,1175,Small MFSP Bag,Packaging & Accessories,5,1.0
2024,6,4,1176,Portuguese Sardine Box 8un,Packaging & Accessories,76,0.0
2024,6,4,1177,Pates Box,Packaging & Accessories,10,0.0
2024,6,4,1178,Anchovies Box,Packaging & Accessories,4,0.0
2024,6,4,1179,Comur Survival Kit Box,Packaging & Accessories,8,0.0
2024,6,4,1181,Crazy for Sardines Box,Packaging & Accessories,36,0.0
2024,7,1,1000,Timeless Sardines 1916,Timeless Sardines,3,27.0
2024,7,1,1001,Timeless Sardines 1917,Timeless Sardines,3,27.0
2024,7,1,1002,Timeless Sardines 1918,Timeless Sardines,4,36.0
2024,7,1,1003,Timeless Sardines 1919,Timeless Sardines,2,18.0
2024,7,1,1004,Timeless Sardines 1920,Timeless Sardines,4,36.0
2024,7,1,1005,Timeless Sardines 1921,Timeless Sardines,4,36.0
2024,7,1,1006,Timeless Sardines 1922,Timeless Sardines,1,9.0
2024,7,1,1007,Timeless Sardines 1923,Timeless Sardines,3,27.0
2024,7,1,1008,Timeless Sardines 1924,Timeless Sardines,6,54.0
2024,7,1,1009,Timeless Sardines 1925,Timeless Sardines,3,27.0
2024,7,1,1010,Timeless Sardines 1926,Timeless Sardines,2,18.0
2024,7,1,1011,Timeless Sardines 1927,Timeless Sardines,5,45.0
2024,7,1,1012,Timeless Sardines 1928,Timeless Sardines,3,27.0
2024,7,1,1013,Timeless Sardines 1929,Timeless Sardines,2,18.0
2024,7,1,1014,Timeless Sardines 1930,Timeless Sardines,3,27.0
2024,7,1,1016,Timeless Sardines 1932,Timeless Sardines,2,18.0
2024,7,1,1017,Timeless Sardines 1933,Timeless Sardines,8,72.0
2024,7,1,1018,Timeless Sardines 1934,Timeless Sardines,4,36.0
2024,7,1,1019,Timeless Sardines 1935,Timeless Sardines,1,9.0
2024,7,1,1020,Timeless Sardines 1936,Timeless Sardines,3,27.0
2024,7,1,1021,Timeless Sardines 1937,Timeless Sardines,4,36.0
2024,7,1,1022,Timeless Sardines 1938,Timeless Sardines,3,27.0
2024,7,1,1023,Timeless Sardines 1939,Timeless Sardines,2,18.0
2024,7,1,1024,Timeless Sardines 1940,Timeless Sardines,2,18.0
2024,7,1,1025,Timeless Sardines 1941,Timeless Sardines,2,18.0
2024,7,1,1026,Timeless Sardines 1942,Timeless Sardines,1,9.0
2024,7,1,1027,Timeless Sardines 1943,Timeless Sardines,2,18.0
2024,7,1,1028,Timeless Sardines 1944,Timeless Sardines,2,18.0
2024,7,1,1029,Timeless Sardines 1945,Timeless Sardines,3,27.0
2024,7,1,1030,Timeless Sardines 1946,Timeless Sardines,4,36.0
2024,7,1,1031,Timeless Sardines 1947,Timeless Sardines,2,18.0
2024,7,1,1033,Timeless Sardines 1949,Timeless Sardines,6,54.0
2024,7,1,1034,Timeless Sardines 1950,Timeless Sardines,14,126.0
2024,7,1,1035,Timeless Sardines 1951,Timeless Sardines,10,90.0
2024,7,1,1036,Timeless Sardines 1952,Timeless Sardines,9,81.0
2024,7,1,1037,Timeless Sardines 1953,Timeless Sardines,6,54.0
2024,7,1,1038,Timeless Sardines 1954,Timeless Sardines,9,81.0
2024,7,1,1039,Timeless Sardines 1955,Timeless Sardines,12,108.0
2024,7,1,1040,Timeless Sardines 1956,Timeless Sardines,8,72.0
2024,7,1,1041,Timeless Sardines 1957,Timeless Sardines,8,72.0
2024,7,1,1042,Timeless Sardines 1958,Timeless Sardines,6,54.0
2024,7,1,1043,Timeless Sardines 1959,Timeless Sardines,10,90.0
2024,7,1,1044,Timeless Sardines 1960,Timeless Sardines,10,90.0
2024,7,1,1045,Timeless Sardines 1961,Timeless Sardines,6,54.0
2024,7,1,1046,Timeless Sardines 1962,Timeless Sardines,15,135.0
2024,7,1,1047,Timeless Sardines 1963,Timeless Sardines,11,99.0
2024,7,1,1048,Timeless Sardines 1964,Timeless Sardines,7,63.0
2024,7,1,1049,Timeless Sardines 1965,Timeless Sardines,12,108.0
2024,7,1,1050,Timeless Sardines 1966,Timeless Sardines,7,63.0
2024,7,1,1051,Timeless Sardines 1967,Timeless Sardines,13,117.0
2024,7,1,1052,Timeless Sardines 1968,Timeless Sardines,17,153.0
2024,7,1,1053,Timeless Sardines 1969,Timeless Sardines,8,72.0
2024,7,1,1054,Timeless Sardines 1970,Timeless Sardines,9,81.0
2024,7,1,1055,Timeless Sardines 1971,Timeless Sardines,12,108.0
2024,7,1,1056,Timeless Sardines 1972,Timeless Sardines,6,54.0
2024,7,1,1057,Timeless Sardines 1973,Timeless Sardines,6,54.0
2024,7,1,1058,Timeless Sardines 1974,Timeless Sardines,13,117.0
2024,7,1,1059,Timeless Sardines 1975,Timeless Sardines,8,72.0
2024,7,1,1060,Timeless Sardines 1976,Timeless Sardines,8,72.0
2024,7,1,1061,Timeless Sardines 1977,Timeless Sardines,8,72.0
2024,7,1,1062,Timeless Sardines 1978,Timeless Sardines,11,99.0
2024,7,1,1063,Timeless Sardines 1979,Timeless Sardines,9,81.0
2024,7,1,1064,Timeless Sardines 1980,Timeless Sardines,4,36.0
2024,7,1,1065,Timeless Sardines 1981,Timeless Sardines,4,36.0
2024,7,1,1066,Timeless Sardines 1982,Timeless Sardines,9,81.0
2024,7,1,1067,Timeless Sardines 1983,Timeless Sardines,8,72.0
2024,7,1,1068,Timeless Sardines 1984,Timeless Sardines,10,90.0
2024,7,1,1069,Timeless Sardines 1985,Timeless Sardines,12,108.0
2024,7,1,1070,Timeless Sardines 1986,Timeless Sardines,8,72.0
2024,7,1,1071,Timeless Sardines 1987,Timeless Sardines,9,81.0
2024,7,1,1072,Timeless Sardines 1988,Timeless Sardines,10,90.0
2024,7,1,1073,Timeless Sardines 1989,Timeless Sardines,7,63.0
2024,7,1,1074,Timeless Sardines 1990,Timeless Sardines,12,108.0
2024,7,1,1075,Timeless Sardines 1991,Timeless Sardines,17,153.0
2024,7,1,1076,Timeless Sardines 1992,Timeless Sardines,19,171.0
2024,7,1,1077,Timeless Sardines 1993,Timeless Sardines,10,90.0
2024,7,1,1078,Timeless Sardines 1994,Timeless Sardines,14,126.0
2024,7,1,1079,Timeless Sardines 1995,Timeless Sardines,18,162.0
2024,7,1,1080,Timeless Sardines 1996,Timeless Sardines,12,108.0
2024,7,1,1081,Timeless Sardines 1997,Timeless Sardines,8,72.0
2024,7,1,1082,Timeless Sardines 1998,Timeless Sardines,7,63.0
2024,7,1,1083,Timeless Sardines 1999,Timeless Sardines,11,99.0
2024,7,1,1084,Timeless Sardines 2000,Timeless Sardines,11,99.0
2024,7,1,1085,Timeless Sardines 2001,Timeless Sardines,7,63.0
2024,7,1,1086,Timeless Sardines 2002,Timeless Sardines,3,27.0
2024,7,1,1087,Timeless Sardines 2003,Timeless Sardines,8,72.0
2024,7,1,1088,Timeless Sardines 2004,Timeless Sardines,7,63.0
2024,7,1,1089,Timeless Sardines 2005,Timeless Sardines,9,81.0
2024,7,1,1091,Timeless Sardines 2007,Timeless Sardines,4,36.0
2024,7,1,1092,Timeless Sardines 2008,Timeless Sardines,2,18.0
2024,7,1,1093,Timeless Sardines 2009,Timeless Sardines,1,9.0
2024,7,1,1094,Timeless Sardines 2010,Timeless Sardines,3,27.0
2024,7,1,1095,Timeless Sardines 2011,Timeless Sardines,2,18.0
2024,7,1,1096,Timeless Sardines 2012,Timeless Sardines,5,45.0
2024,7,1,1097,Timeless Sardines 2013,Timeless Sardines,3,27.0
2024,7,1,1098,Timeless Sardines 2014,Timeless Sardines,1,9.0
2024,7,1,1099,Timeless Sardines 2015,Timeless Sardines,3,27.0
2024,7,1,1100,Timeless Sardines 2016,Timeless Sardines,4,36.0
2024,7,1,1101,Timeless Sardines 2017,Timeless Sardines,5,45.0
2024,7,1,1102,Timeless Sardines 2018,Timeless Sardines,1,9.0
2024,7,1,1103,Timeless Sardines 2019,Timeless Sardines,4,36.0
2024,7,1,1104,Timeless Sardines 2020,Timeless Sardines,12,108.0
2024,7,1,1105,Timeless Sardines 2021,Timeless Sardines,12,108.0
2024,7,1,1106,Timeless Sardines 2022,Timeless Sardines,15,135.0
2024,7,1,1107,Timeless Sardines 2023,Timeless Sardines,14,126.0
2024,7,1,1108,Timeless Sardines 2024,Timeless Sardines,14,126.0
2024,7,1,1109,Timeless Sardines 2025,Timeless Sardines,6,54.0
2024,7,1,1110,Timeless Sardines 2026,Timeless Sardines,16,144.0
2024,7,1,1111,Skinless & Boneless Sardines in Virgin Olive Oil,Sardines,317,4755.0
2024,7,1,1112,Small Sardines (Petinga),Sardines,7,55.3
2024,7,1,1113,Sardines with Peppers,Sardines,97,950.6
2024,7,1,1114,Spicy Smoked Sardines,Sardines,92,901.6
2024,7,1,1115,Sardines with Lemon,Sardines,51,499.8
2024,7,1,1116,Sardines in Tomato Sauce,Sardines,63,617.4
2024,7,1,1117,Sardines with Mustard,Sardines,46,524.4
2024,7,1,1118,Sardines with Ketchup,Sardines,5,50.0
2024,7,1,1119,Sardines with Seaweed in Extra Virgin Olive Oil,Sardines,4,51.2
2024,7,1,1120,Millesime,Sardines,2,86.6
2024,7,1,1121,Lingote (Ingot),Sardines,9,198.0
2024,7,1,1122,Sardines in Brine,Sardines,15,105.0
2024,7,1,1123,Anchovies,Sardines,34,326.4
2024,7,1,1124,Sardines w/ Stuffed Olives | Lisboa,Sardines w/ Stuffed Olives (Cities),84,1092.0
2024,7,1,1125,Sardines w/ Stuffed Olives | Porto,Sardines w/ Stuffed Olives (Cities),15,195.0
2024,7,1,1126,Sardines w/ Stuffed Olives | Sintra,Sardines w/ Stuffed Olives (Cities),15,195.0
2024,7,1,1127,Sardines w/ Stuffed Olives | Cascais,Sardines w/ Stuffed Olives (Cities),5,65.0
2024,7,1,1128,Sardines w/ Stuffed Olives | Obidos,Sardines w/ Stuffed Olives (Cities),1,13.0
2024,7,1,1129,Sardines w/ Stuffed Olives | Evora,Sardines w/ Stuffed Olives (Cities),4,52.0
2024,7,1,1130,Sardines w/ Stuffed Olives | Coimbra,Sardines w/ Stuffed Olives (Cities),3,39.0
2024,7,1,1131,Sardines w/ Stuffed Olives | Aveiro,Sardines w/ Stuffed Olives (Cities),1,13.0
2024,7,1,1132,Sardines w/ Stuffed Olives | Algarve,Sardines w/ Stuffed Olives (Cities),6,78.0
2024,7,1,1133,Sardines w/ Stuffed Olives | Madeira,Sardines w/ Stuffed Olives (Cities),6,78.0
2024,7,1,1134,Sardines w/ Stuffed Olives | Acores,Sardines w/ Stuffed Olives (Cities),3,39.0
2024,7,1,1135,Horse Mackerel in Extra Virgin Olive Oil,Other Fish & Seafood,5,30.0
2024,7,1,1136,Smoked Mussels in Olive Oil,Other Fish & Seafood,45,351.0
2024,7,1,1137,Tuna in Olive Oil,Other Fish & Seafood,60,534.0
2024,7,1,1138,Fillets with Mustard,Other Fish & Seafood,21,243.6
2024,7,1,1139,Mackerel Fillets in Olive Oil,Other Fish & Seafood,41,381.3
2024,7,1,1140,Smoked Trout in Olive Oil,Other Fish & Seafood,16,155.2
2024,7,1,1141,Squid in Stewed Sauce,Other Fish & Seafood,13,127.4
2024,7,1,1142,Spicy Needlefish in Escabeche,Other Fish & Seafood,9,95.4
2024,7,1,1143,Spicy Needlefish in Extra Virgin Olive Oil,Other Fish & Seafood,7,71.4
2024,7,1,1144,Whelks in Brine,Other Fish & Seafood,14,144.2
2024,7,1,1145,Cod in Olive Oil,Other Fish & Seafood,99,1237.5
2024,7,1,1146,Smoked Cod Roe with Vegetables,Other Fish & Seafood,10,123.0
2024,7,1,1147,Baby Cuttlefish,Other Fish & Seafood,6,85.2
2024,7,1,1148,Scabbardfish in Extra Virgin Olive Oil,Other Fish & Seafood,9,123.3
2024,7,1,1149,Smoked Salmon in Olive Oil,Other Fish & Seafood,38,562.4
2024,7,1,1150,Sea Bream in Extra Virgin Olive Oil,Other Fish & Seafood,21,319.2
2024,7,1,1151,Sea Bass in Extra Virgin Olive Oil,Other Fish & Seafood,54,826.2
2024,7,1,1152,Octopus in Extra Virgin Olive Oil,Other Fish & Seafood,140,2212.0
2024,7,1,1153,Shrimp Scampi (Prawns),Other Fish & Seafood,73,1314.0
2024,7,1,1154,Meagre in Extra Virgin Olive Oil,Other Fish & Seafood,16,288.0
2024,7,1,1155,Smoked Sole in Olive Oil,Other Fish & Seafood,1,24.7
2024,7,1,1156,Eels in Escabeche,Other Fish & Seafood,3,84.0
2024,7,1,1157,Smoked Eel Fillets in Olive Oil,Other Fish & Seafood,3,103.2
2024,7,1,1158,King Crab,Other Fish & Seafood,4,337.2
2024,7,1,1159,Spicy Lobster with Seaweed in EVOO,Other Fish & Seafood,8,371.2
2024,7,1,1160,Mackerel Roe,Other Fish & Seafood,1,26.6
2024,7,1,1162,Mackerel Pate,Pates,10,83.0
2024,7,1,1163,Sardine Pate,Pates,16,140.8
2024,7,1,1164,Sardine Pate with Mustard,Pates,9,84.6
2024,7,1,1165,Sardine Pate with Lemon,Pates,8,76.8
2024,7,1,1166,Cod Pate,Pates,18,176.4
2024,7,1,1167,Eel Escabeche Pate,Pates,6,64.8
2024,7,1,1168,Oat Balls with Vegetables,Vegetarian,4,35.2
2024,7,1,1169,Chickpea & Carrot Fritters,Vegetarian,15,145.5
2024,7,1,1170,Portobello Mushroom,Vegetarian,4,48.8
2024,7,1,1171,Sardine Summer Tote Bag,Packaging & Accessories,181,90.5
2024,7,1,1172,TNT Bag,Packaging & Accessories,7,14.0
2024,7,1,1174,Large Bag COMUR/MFSP,Packaging & Accessories,9,4.5
2024,7,1,1175,Small MFSP Bag,Packaging & Accessories,11,2.2
2024,7,1,1176,Portuguese Sardine Box 8un,Packaging & Accessories,71,0.0
2024,7,1,1177,Pates Box,Packaging & Accessories,3,0.0
2024,7,1,1178,Anchovies Box,Packaging & Accessories,2,0.0
2024,7,1,1179,Comur Survival Kit Box,Packaging & Accessories,7,0.0
2024,7,1,1180,Lingote Box,Packaging & Accessories,3,0.0
2024,7,1,1181,Crazy for Sardines Box,Packaging & Accessories,19,0.0
2024,7,2,1000,Timeless Sardines 1916,Timeless Sardines,2,18.0
2024,7,2,1001,Timeless Sardines 1917,Timeless Sardines,1,9.0
2024,7,2,1002,Timeless Sardines 1918,Timeless Sardines,4,36.0
2024,7,2,1003,Timeless Sardines 1919,Timeless Sardines,3,27.0
2024,7,2,1004,Timeless Sardines 1920,Timeless Sardines,1,9.0
